Central,Recurso,Punto_de_medición,X_coord,Y_coord,Frecuencia ,Norma_tabla,Parámetro,Fecha,Medición,Observación
Molino,Suelo ,Campamento_ zona_ptar                                                                                                                                                                                                                               ,777774,9714766,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Tolueno,20/03/2018 9:40,0.01,
Molino,Suelo ,Campamento_ zona_ptar                                                                                                                                                                                                                               ,777774,9714766,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Xileno,20/03/2018 9:40,0.01,
Molino,Suelo ,Campamento_ zona_ptar                                                                                                                                                                                                                               ,777774,9714766,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Clorobenceno,20/03/2018 9:40,0.02,
Molino,Suelo ,Campamento_ zona_ptar                                                                                                                                                                                                                               ,777774,9714766,Semestral,Acuerdo_ministerial 97a_anexo2_tabla 2,Estireno,20/03/2018 9:40,0.02,
Molino,Suelo ,Chatarrera_p1                                                                                                                                                                                                                                  ,777545,9714750,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,26/12/2018 0:00,7.3,
Molino,Suelo ,Chatarrera_p1                                                                                                                                                                                                                                  ,777545,9714750,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,26/12/2018 0:00,1.4,
Molino,Suelo ,Chatarrera_p1                                                                                                                                                                                                                                  ,777545,9714750,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,26/12/2018 0:00,11.9,
Molino,Suelo ,Chatarrera_p1                                                                                                                                                                                                                                  ,777545,9714750,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,26/12/2018 0:00,17.2,
Molino,Suelo ,Chatarrera_p1                                                                                                                                                                                                                                  ,777545,9714750,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,26/12/2018 0:00,234.9,
Molino,Suelo ,Chatarrera_p1                                                                                                                                                                                                                                  ,777545,9714750,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,26/12/2018 0:00,39.133,
Molino,Suelo ,Chatarrera_p1                                                                                                                                                                                                                                  ,777545,9714750,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,26/12/2018 0:00,23.4,
Molino,Suelo ,Chatarrera_p1                                                                                                                                                                                                                                  ,777545,9714750,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,26/12/2018 0:00,0.33,
Molino,Suelo ,Chatarrera_p1                                                                                                                                                                                                                                  ,777545,9714750,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,26/12/2018 0:00,0.1,
Molino,Suelo ,Chatarrera_p2    ,777542,9714753,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,26/12/2018 0:00,6.3,
Molino,Suelo ,Chatarrera_p2    ,777542,9714753,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,26/12/2018 0:00,0.4,
Molino,Suelo ,Chatarrera_p2    ,777542,9714753,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,26/12/2018 0:00,54,
Molino,Suelo ,Chatarrera_p2    ,777542,9714753,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,26/12/2018 0:00,15,
Molino,Suelo ,Chatarrera_p2    ,777542,9714753,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,26/12/2018 0:00,150.7,
Molino,Suelo ,Chatarrera_p2    ,777542,9714753,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,26/12/2018 0:00,32.555,
Molino,Suelo ,Chatarrera_p2    ,777542,9714753,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,26/12/2018 0:00,56.8,
Molino,Suelo ,Chatarrera_p2    ,777542,9714753,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,26/12/2018 0:00,0.28,
Molino,Suelo ,Chatarrera_p2    ,777542,9714753,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,26/12/2018 0:00,0.1,
Molino,Suelo ,Chatarrera_p3     ,777551,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,26/12/2018 0:00,6.7,
Molino,Suelo ,Chatarrera_p3     ,777551,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,26/12/2018 0:00,0.4,
Molino,Suelo ,Chatarrera_p3     ,777551,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,26/12/2018 0:00,59.7,
Molino,Suelo ,Chatarrera_p3     ,777551,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,26/12/2018 0:00,15,
Molino,Suelo ,Chatarrera_p3     ,777551,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,26/12/2018 0:00,189.1,
Molino,Suelo ,Chatarrera_p3     ,777551,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,26/12/2018 0:00,28.637,
Molino,Suelo ,Chatarrera_p3     ,777551,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,26/12/2018 0:00,19.7,
Molino,Suelo ,Chatarrera_p3     ,777551,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,26/12/2018 0:00,0.29,
Molino,Suelo ,Chatarrera_p3     ,777551,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,26/12/2018 0:00,0.1,
Molino,Suelo ,Chatarrera_p4                                                                                                                                                                                                                                  ,777556,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,26/12/2018 0:00,7.7,
Molino,Suelo ,Chatarrera_p4                                                                                                                                                                                                                                  ,777556,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,26/12/2018 0:00,0.4,
Molino,Suelo ,Chatarrera_p4                                                                                                                                                                                                                                  ,777556,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,26/12/2018 0:00,79.2,
Molino,Suelo ,Chatarrera_p4                                                                                                                                                                                                                                  ,777556,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,26/12/2018 0:00,23.3,
Molino,Suelo ,Chatarrera_p4                                                                                                                                                                                                                                  ,777556,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,26/12/2018 0:00,188.4,
Molino,Suelo ,Chatarrera_p4                                                                                                                                                                                                                                  ,777556,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,26/12/2018 0:00,42.601,
Molino,Suelo ,Chatarrera_p4                                                                                                                                                                                                                                  ,777556,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,26/12/2018 0:00,99.2,
Molino,Suelo ,Chatarrera_p4                                                                                                                                                                                                                                  ,777556,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,26/12/2018 0:00,0.38,
Molino,Suelo ,Chatarrera_p4                                                                                                                                                                                                                                  ,777556,9714760,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,26/12/2018 0:00,0.1,
Molino,Suelo ,Gasolinera_p1                      ,777748,9714744,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,26/12/2018 0:00,7.4,
Molino,Suelo ,Gasolinera_p1                      ,777748,9714744,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,26/12/2018 0:00,0.4,
Molino,Suelo ,Gasolinera_p1                      ,777748,9714744,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,26/12/2018 0:00,111.7,
Molino,Suelo ,Gasolinera_p1                      ,777748,9714744,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,26/12/2018 0:00,15,
Molino,Suelo ,Gasolinera_p1                      ,777748,9714744,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,26/12/2018 0:00,44.6,
Molino,Suelo ,Gasolinera_p1                      ,777748,9714744,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,26/12/2018 0:00,35.243,
Molino,Suelo ,Gasolinera_p1                      ,777748,9714744,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,26/12/2018 0:00,83.7,
Molino,Suelo ,Gasolinera_p1                      ,777748,9714744,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,26/12/2018 0:00,0.006,
Molino,Suelo ,Gasolinera_p1                      ,777748,9714744,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,26/12/2018 0:00,0.1,
Molino,Suelo ,Taller_mecánico,777461,9714610,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,26/12/2018 0:00,6.7,
Molino,Suelo ,Taller_mecánico,777461,9714610,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,26/12/2018 0:00,0.4,
Molino,Suelo ,Taller_mecánico,777461,9714610,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,26/12/2018 0:00,65.7,
Molino,Suelo ,Taller_mecánico,777461,9714610,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,26/12/2018 0:00,15,
Molino,Suelo ,Taller_mecánico,777461,9714610,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,26/12/2018 0:00,42.5,
Molino,Suelo ,Taller_mecánico,777461,9714610,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,26/12/2018 0:00,38.303,
Molino,Suelo ,Taller_mecánico,777461,9714610,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,26/12/2018 0:00,69.8,
Molino,Suelo ,Taller_mecánico,777461,9714610,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,26/12/2018 0:00,0.08,
Molino,Suelo ,Taller_mecánico,777461,9714610,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,26/12/2018 0:00,0.1,
Molino,Suelo ,Taller_carpintería                                                                                                                                                                                                                                        ,777504,9714679,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,26/12/2018 0:00,6.5,
Molino,Suelo ,Taller_carpintería                                                                                                                                                                                                                                        ,777504,9714679,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,26/12/2018 0:00,0.5,
Molino,Suelo ,Taller_carpintería                                                                                                                                                                                                                                        ,777504,9714679,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,26/12/2018 0:00,67.9,
Molino,Suelo ,Taller_carpintería                                                                                                                                                                                                                                        ,777504,9714679,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,26/12/2018 0:00,29,
Molino,Suelo ,Taller_carpintería                                                                                                                                                                                                                                        ,777504,9714679,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,26/12/2018 0:00,422.1,
Molino,Suelo ,Taller_carpintería                                                                                                                                                                                                                                        ,777504,9714679,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,26/12/2018 0:00,78.881,
Molino,Suelo ,Taller_carpintería                                                                                                                                                                                                                                        ,777504,9714679,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,26/12/2018 0:00,584.6,
Molino,Suelo ,Taller_carpintería                                                                                                                                                                                                                                        ,777504,9714679,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,26/12/2018 0:00,0.08,
Molino,Suelo ,Taller_carpintería                                                                                                                                                                                                                                        ,777504,9714679,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,26/12/2018 0:00,0.1,
Molino,Suelo ,Gasolinera_p2                                                                                                                                                                                                                          ,777748,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,27/12/2018 0:00,6.8,
Molino,Suelo ,Gasolinera_p2                                                                                                                                                                                                                          ,777748,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,27/12/2018 0:00,0.4,
Molino,Suelo ,Gasolinera_p2                                                                                                                                                                                                                          ,777748,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,27/12/2018 0:00,120,
Molino,Suelo ,Gasolinera_p2                                                                                                                                                                                                                          ,777748,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,27/12/2018 0:00,15,
Molino,Suelo ,Gasolinera_p2                                                                                                                                                                                                                          ,777748,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,27/12/2018 0:00,19,
Molino,Suelo ,Gasolinera_p2                                                                                                                                                                                                                          ,777748,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,27/12/2018 0:00,33.928,
Molino,Suelo ,Gasolinera_p2                                                                                                                                                                                                                          ,777748,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,27/12/2018 0:00,3,
Molino,Suelo ,Gasolinera_p2                                                                                                                                                                                                                          ,777748,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,27/12/2018 0:00,0.05,
Molino,Suelo ,Gasolinera_p2                                                                                                                                                                                                                          ,777748,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,27/12/2018 0:00,0.1,
Molino,Suelo ,Desechos_peligrosos                                                                                                                                                                                                                                ,777774,9714766,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,27/12/2018 0:00,7.8,
Molino,Suelo ,Desechos_peligrosos                                                                                                                                                                                                                                ,777774,9714766,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,27/12/2018 0:00,0.4,
Molino,Suelo ,Desechos_peligrosos                                                                                                                                                                                                                                ,777774,9714766,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,27/12/2018 0:00,178.5,
Molino,Suelo ,Desechos_peligrosos                                                                                                                                                                                                                                ,777774,9714766,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,27/12/2018 0:00,15,
Molino,Suelo ,Desechos_peligrosos                                                                                                                                                                                                                                ,777774,9714766,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,27/12/2018 0:00,19,
Molino,Suelo ,Desechos_peligrosos                                                                                                                                                                                                                                ,777774,9714766,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,27/12/2018 0:00,29.452,
Molino,Suelo ,Desechos_peligrosos                                                                                                                                                                                                                                ,777774,9714766,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,27/12/2018 0:00,3,
Molino,Suelo ,Desechos_peligrosos                                                                                                                                                                                                                                ,777774,9714766,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,27/12/2018 0:00,0.02,
Molino,Suelo ,Desechos_peligrosos                                                                                                                                                                                                                                ,777774,9714766,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,27/12/2018 0:00,0.1,
Molino,Suelo ,Taller_automotriz,777157,9714470,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,27/12/2018 0:00,6.7,
Molino,Suelo ,Taller_automotriz,777157,9714470,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,27/12/2018 0:00,0.4,
Molino,Suelo ,Taller_automotriz,777157,9714470,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,27/12/2018 0:00,55.2,
Molino,Suelo ,Taller_automotriz,777157,9714470,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,27/12/2018 0:00,15,
Molino,Suelo ,Taller_automotriz,777157,9714470,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,27/12/2018 0:00,84.8,
Molino,Suelo ,Taller_automotriz,777157,9714470,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,27/12/2018 0:00,16.868,
Molino,Suelo ,Taller_automotriz,777157,9714470,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,27/12/2018 0:00,696.4,
Molino,Suelo ,Taller_automotriz,777157,9714470,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,27/12/2018 0:00,0.06,
Molino,Suelo ,Taller_automotriz,777157,9714470,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,27/12/2018 0:00,0.1,
Molino,Suelo ,Gasolinera_guarumales_lateral_p1,777750,9714738,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,16/09/2019 13:35,6.5,
Molino,Suelo ,Gasolinera_guarumales_lateral_p1,777750,9714738,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,16/09/2019 13:35,52.8,
Molino,Suelo ,Gasolinera_guarumales_lateral_p1,777750,9714738,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,16/09/2019 13:35,0.4,
Molino,Suelo ,Gasolinera_guarumales_lateral_p1,777750,9714738,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,16/09/2019 13:35,15,
Molino,Suelo ,Gasolinera_guarumales_lateral_p1,777750,9714738,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,16/09/2019 13:35,35.1,
Molino,Suelo ,Gasolinera_guarumales_lateral_p1,777750,9714738,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,16/09/2019 13:35,75,
Molino,Suelo ,Gasolinera_guarumales_lateral_p1,777750,9714738,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,16/09/2019 13:35,0.1,
Molino,Suelo ,Gasolinera_guarumales_lateral_p1,777750,9714738,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,16/09/2019 13:35,101.81,
Molino,Suelo ,Gasolinera_guarumales_lateral_p1,777750,9714738,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,16/09/2019 13:35,0.1,
Molino,Suelo ,Gasolinera_guarumales_lateral_p2,777761,9714762,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,16/09/2019 13:35,6.3,
Molino,Suelo ,Gasolinera_guarumales_lateral_p2,777761,9714762,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,16/09/2019 13:35,85.5,
Molino,Suelo ,Gasolinera_guarumales_lateral_p2,777761,9714762,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,16/09/2019 13:35,0.5,
Molino,Suelo ,Gasolinera_guarumales_lateral_p2,777761,9714762,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,16/09/2019 13:35,15,
Molino,Suelo ,Gasolinera_guarumales_lateral_p2,777761,9714762,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,16/09/2019 13:35,19,
Molino,Suelo ,Gasolinera_guarumales_lateral_p2,777761,9714762,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,16/09/2019 13:35,75,
Molino,Suelo ,Gasolinera_guarumales_lateral_p2,777761,9714762,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,16/09/2019 13:35,0.1,
Molino,Suelo ,Gasolinera_guarumales_lateral_p2,777761,9714762,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,16/09/2019 13:35,46.96,
Molino,Suelo ,Gasolinera_guarumales_lateral_p2,777761,9714762,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Compuestos orgánicos volátiles en peso húmedo,16/09/2019 13:35,0.03,
Molino,Suelo ,Gasolinera_guarumales_lateral_p2,777761,9714762,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,16/09/2019 13:35,0.1,
Molino,Suelo ,Gasolinera_guarumales_posterior_p1,777748,9714755,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,16/09/2019 13:35,6.4,
Molino,Suelo ,Gasolinera_guarumales_posterior_p1,777748,9714755,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,16/09/2019 13:35,180.9,
Molino,Suelo ,Gasolinera_guarumales_posterior_p1,777748,9714755,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,16/09/2019 13:35,0.4,
Molino,Suelo ,Gasolinera_guarumales_posterior_p1,777748,9714755,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,16/09/2019 13:35,15,
Molino,Suelo ,Gasolinera_guarumales_posterior_p1,777748,9714755,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,16/09/2019 13:35,19,
Molino,Suelo ,Gasolinera_guarumales_posterior_p1,777748,9714755,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,16/09/2019 13:35,75,
Molino,Suelo ,Gasolinera_guarumales_posterior_p1,777748,9714755,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,16/09/2019 13:35,0.1,
Molino,Suelo ,Gasolinera_guarumales_posterior_p1,777748,9714755,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,16/09/2019 13:35,74.09,
Molino,Suelo ,Gasolinera_guarumales_posterior_p1,777748,9714755,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Compuestos orgánicos volátiles en peso húmedo,16/09/2019 13:35,0.03,
Molino,Suelo ,Gasolinera_guarumales_posterior_p1,777748,9714755,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,16/09/2019 13:35,0.1,
Molino,Suelo ,Gasolinera_guarumales_posterior_p2,777751,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,16/09/2019 13:35,6,
Molino,Suelo ,Gasolinera_guarumales_posterior_p2,777751,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,16/09/2019 13:35,549.6,
Molino,Suelo ,Gasolinera_guarumales_posterior_p2,777751,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,16/09/2019 13:35,0.4,
Molino,Suelo ,Gasolinera_guarumales_posterior_p2,777751,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,16/09/2019 13:35,15,
Molino,Suelo ,Gasolinera_guarumales_posterior_p2,777751,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,16/09/2019 13:35,23.2,
Molino,Suelo ,Gasolinera_guarumales_posterior_p2,777751,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,16/09/2019 13:35,75,
Molino,Suelo ,Gasolinera_guarumales_posterior_p2,777751,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,16/09/2019 13:35,0.1,
Molino,Suelo ,Gasolinera_guarumales_posterior_p2,777751,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,16/09/2019 13:35,117.92,
Molino,Suelo ,Gasolinera_guarumales_posterior_p2,777751,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Compuestos orgánicos volátiles en peso húmedo,16/09/2019 13:35,0.03,
Molino,Suelo ,Gasolinera_guarumales_posterior_p2,777751,9714759,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,16/09/2019 13:35,0.1,
Molino,Suelo ,Gasolinera_guarumales_posterior_p3,777750,9714761,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,16/09/2019 13:35,6.8,
Molino,Suelo ,Gasolinera_guarumales_posterior_p3,777750,9714761,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,16/09/2019 13:35,165.4,
Molino,Suelo ,Gasolinera_guarumales_posterior_p3,777750,9714761,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,16/09/2019 13:35,0.4,
Molino,Suelo ,Gasolinera_guarumales_posterior_p3,777750,9714761,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,16/09/2019 13:35,15,
Molino,Suelo ,Gasolinera_guarumales_posterior_p3,777750,9714761,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,16/09/2019 13:35,387.9,
Molino,Suelo ,Gasolinera_guarumales_posterior_p3,777750,9714761,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,16/09/2019 13:35,75,
Molino,Suelo ,Gasolinera_guarumales_posterior_p3,777750,9714761,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,16/09/2019 13:35,0.1,
Molino,Suelo ,Gasolinera_guarumales_posterior_p3,777750,9714761,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,16/09/2019 13:35,121.8,
Molino,Suelo ,Gasolinera_guarumales_posterior_p3,777750,9714761,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Compuestos orgánicos volátiles en peso húmedo,16/09/2019 13:35,0.03,
Molino,Suelo ,Gasolinera_guarumales_posterior_p3,777750,9714761,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,16/09/2019 13:35,0.1,
Molino,Suelo ,Gasolinera_guarumales_posterior_p4,777750,9714756,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,pH,16/09/2019 13:35,6.5,
Molino,Suelo ,Gasolinera_guarumales_posterior_p4,777750,9714756,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cobre,16/09/2019 13:35,394.6,
Molino,Suelo ,Gasolinera_guarumales_posterior_p4,777750,9714756,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Cromo hexavalente,16/09/2019 13:35,0.4,
Molino,Suelo ,Gasolinera_guarumales_posterior_p4,777750,9714756,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Níquel,16/09/2019 13:35,15,
Molino,Suelo ,Gasolinera_guarumales_posterior_p4,777750,9714756,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Plomo,16/09/2019 13:35,24.9,
Molino,Suelo ,Gasolinera_guarumales_posterior_p4,777750,9714756,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Vanadio,16/09/2019 13:35,75,
Molino,Suelo ,Gasolinera_guarumales_posterior_p4,777750,9714756,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Hidrocarburos_aromáticos_policiclicos,16/09/2019 13:35,0.1,
Molino,Suelo ,Gasolinera_guarumales_posterior_p4,777750,9714756,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Aceites y grasas,16/09/2019 13:35,67.4,
Molino,Suelo ,Gasolinera_guarumales_posterior_p4,777750,9714756,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Compuestos orgánicos volátiles en peso húmedo,16/09/2019 13:35,0.03,
Molino,Suelo ,Gasolinera_guarumales_posterior_p4,777750,9714756,Anual,Acuerdo_ministerial 97a_anexo2_tabla 2,Bifenilos policlorados pcbs,16/09/2019 13:35,0.1,
